"species","Class","Order","exDiff","FemaleBM","MaleBM","FemaleAFB","MaleAFB","MS","ReprEff","CareMammals","CareAves","Dichro","weights"
"Pecari tajacu","Mammalia","Artiodactyla",0.154025662770749,32216.63109,29391.4462,1.21697467488022,1.50910335386721,"No",2392.1352,NA,NA,NA,0.774430320489632
"Suncus murinus","Mammalia","Soricomorpha",0.00340484796347304,52.75,90.25,0.380561259411362,0.366872005475702,"No",78.9096,"female-only",NA,NA,0.645982125247508
"Axis calamianensis","Mammalia","Artiodactyla",0.176376289132832,22719.39213,36392.79533,0.833292266,NA,"No",NA,NA,NA,NA,0.510503397809087
"Capra ibex","Mammalia","Artiodactyla",0.0626170076929217,39220.80159,82179.64768,2.00958247775496,2.08350444900753,"No",2635.10992,"female-only",NA,NA,0.750302496898696
"Cervus albirostris","Mammalia","Artiodactyla",0.285620989462252,180072.6397,243792.8097,2.25462012320329,2.73511293634497,"No",8900,NA,NA,NA,0.623399464703025
"Cynopterus brachyotis","Mammalia","Chiroptera",0.122611136352439,32.48171192,36.14878171,0.689144422,1.437371663,"No",24.2,NA,NA,NA,0.499237009329637
"Eidolon helvum","Mammalia","Chiroptera",0.131567268820495,290.9868568,309.4786372,1.454893908282,0.962354551676934,"No",51.1056,"female-only",NA,NA,0.795108602268688
"Pteropus giganteus","Mammalia","Chiroptera",0.0875841860592344,612.5742155,749.9099951,1.43737166324435,1.95756331279945,"No",132.6675,"female-only",NA,NA,0.65297165558685
"Sciurus vulgaris","Mammalia","Rodentia",0.132028620385488,389.4496105,333.5544374,0.959342915811088,0.999315537303217,"No",88.6,NA,NA,NA,0.682485260464332
"Tamiasciurus hudsonicus","Mammalia","Rodentia",-0.0753243026699103,NA,186,0.936482738,NA,NA,50.715,NA,NA,NA,0.481242963765931
"Glaucomys volans","Mammalia","Rodentia",0.110271585622942,66.67633337,70.44288648,0.903288816,NA,"No",18.5006475,"female-only",NA,NA,0.559281755753728
"Callosciurus prevostii","Mammalia","Rodentia",-0.0771993821625472,480.4582544,483.6070217,0.923750855578371,1.31745379876797,"Yes",NA,NA,NA,NA,0.701271575097564
"Hydrochoerus hydrochaeris","Mammalia","Rodentia",0.0907403860066675,53287.75359,50941.0619,1.42258726899384,1.59561943874059,"No",6994.6875,"female-only",NA,NA,0.886696731246276
"Lagothrix lagotricha","Mammalia","Primates",-0.282829247918016,7323.343574,10369.17818,5.84421629021218,4.82409308692676,"Yes",150,NA,NA,NA,0.574408183787431
"Cercocebus atys","Mammalia","Primates",0.0547362176594239,6066.5,11428,3.610841889,NA,"No",529.80585,NA,NA,NA,0.494564157737333
"Cercocebus torquatus","Mammalia","Primates",-0.0385094598953547,8639.881762,15743.58654,4.4476386036961,5.47871321013005,"No",NA,"female-only",NA,NA,0.58383760700376
"Lutra lutra","Mammalia","Carnivora",0.105719336101274,5866.796271,7868.662094,2.71978097193703,2.17440109514031,"No",224.8675,"female-only",NA,NA,0.72410591583342
"Pteronura brasiliensis","Mammalia","Carnivora",0.197283182833904,24644.22541,25177.81634,3.33716632443532,2.70088980150582,"Yes",396.245,NA,NA,NA,0.516041853756495
"Callithrix penicillata","Mammalia","Primates",-0.0125092787329097,373.4266237,404.4502817,1.51129363449692,1.51101984941821,"Yes",108.48,NA,NA,NA,0.583689974363496
"Pteropus hypomelanus","Mammalia","Chiroptera",0.172102408582422,624.7082963,700.2128215,2.09171800136893,2.5368925393566,"No",74,NA,NA,NA,0.591656889038622
"Pteropus livingstonii","Mammalia","Chiroptera",-0.00692626840722311,601.5,576.3,4.06379192334018,1.87378507871321,"No",NA,NA,NA,NA,0.55050132061718
"Pteropus lylei","Mammalia","Chiroptera",0.00990143422663058,421.8655574,516.4902542,2.13333333333333,1.84093086926762,NA,NA,NA,NA,NA,0.644766766866081
"Pteropus rodricensis","Mammalia","Chiroptera",0.118741514298842,355.3083484,364.1885645,1.74401095140315,1.50417522245038,"No",45,NA,NA,NA,0.80594759997114
"Galictis vittata","Mammalia","Carnivora",-0.0326334162221282,NA,NA,NA,NA,"No",NA,NA,NA,NA,0.524510243339316
"Gulo gulo","Mammalia","Carnivora",0.046371647742604,11439.75966,15655.68948,2.98343600273785,2.98206707734428,"No",128.5526,"female-only",NA,NA,0.665754052956629
"Martes flavigula","Mammalia","Carnivora",-0.0688619706452318,3265.686666,5011.542725,2.38302532511978,2.4558521560575,"No",224.25,NA,NA,NA,0.592464244922774
"Cercopithecus ascanius","Mammalia","Primates",0.148643105344205,5519.98912,8743.629789,3.74537987679671,4.89472963723477,"No",201.4558,"female-only",NA,NA,0.60659734092421
"Cercopithecus cephus","Mammalia","Primates",-0.195918398330911,2960,3750,4.166735113,NA,"No",135.6,NA,NA,NA,0.467178453474472
"Cercopithecus diana","Mammalia","Primates",0.109311286615442,6226.015877,8884.309373,4.93798767967146,6.08213552361396,"No",470.95,NA,NA,NA,0.636672556309149
"Cercopithecus mitis","Mammalia","Primates",0.0955019466686602,6627.396771,17285.25364,4.57494866529774,4.75674195756331,"No",195.825,NA,NA,NA,0.548178245104852
"Cercopithecus hamlyni","Mammalia","Primates",0.113962861160528,4674.515956,11858.98823,NA,NA,"No",NA,NA,NA,NA,0.533893641687169
"Eira barbara","Mammalia","Carnivora",0.0433681154668552,3797.674184,6261.995156,2.8145106091718,2.9305954825462,"No",NA,"female-only",NA,NA,0.592590898099009
"Onychogalea fraenata","Mammalia","Diprotodontia",0.187241297657087,3813.038,6636.206571,0.540383299,NA,"No",NA,NA,NA,NA,0.57004864547647
"Pteropus vampyrus","Mammalia","Chiroptera",-0.114670556167069,1228.702491,1327.713662,0.404106776180698,0.999315537,"No",132.6675,"female-only",NA,NA,0.658086225063159
"Rousettus aegyptiacus","Mammalia","Chiroptera",0.00224197326086838,124.3210399,148.0300083,1.18001368925394,1.39356605065024,"No",43.5942,NA,NA,NA,0.752618922157803
"Kerodon rupestris","Mammalia","Rodentia",0.138502145365191,706.6129328,684.3299415,0.537166324435318,0.555509924709103,"No",610.508,NA,NA,NA,0.620277302466702
"Dasyprocta azarae","Mammalia","Rodentia",0.172691337056494,3254.549095,3328.826387,0.963175906913073,1.06776180698152,"Yes",NA,NA,NA,NA,0.702042806792773
"Setonix brachyurus","Mammalia","Diprotodontia",0.0210333181342877,3897.931976,4173.366454,0.882683093771389,1.07898699520876,"No",0.5348,"female-only",NA,NA,0.564929164630503
"Martes foina","Mammalia","Carnivora",-0.0707133823478091,1450,1830,1.500342231,1.998631075,"No",119.07,NA,NA,NA,0.514695244542311
"Cebuella pygmaea","Mammalia","Primates",-0.0165425469932264,158.7876835,141.8256526,1.63449691991786,1.70020533880904,"Yes",49.4208,NA,NA,NA,0.816508403628968
"Rousettus lanosus","Mammalia","Chiroptera",0.0655321658700961,117.3213834,139.9270217,1.82559890485969,1.02559890485969,"No",NA,NA,NA,NA,0.670004047966844
"Rousettus leschenaultii","Mammalia","Chiroptera",-0.0893568326446407,88.6190331,102.4770676,0.646461328,1.245722108,NA,24.12,NA,NA,NA,0.615750103657771
"Desmodus rotundus","Mammalia","Chiroptera",-0.034792739556108,34.97935136,28.52616744,1.20355920602327,0.812594113620808,"No",10.08,NA,NA,NA,0.689375051913865
"Dasyprocta leporina","Mammalia","Rodentia",0.101318870788215,3624.128286,3442.84275,1.05954825462012,1.08966461327858,"Yes",NA,"female-only",NA,NA,0.740459998992735
"Dasyprocta punctata","Mammalia","Rodentia",0.0480062498788017,3856.322195,3416.119536,0.869267624914442,1.05790554414784,"Yes",696.1636,NA,NA,NA,0.642629686212061
"Cuniculus paca","Mammalia","Rodentia",0.0445021611157761,6672.657249,7386.535257,1.49103353867214,1.35906913073238,"No",1030.2,NA,NA,NA,0.56882839888631
"Leontopithecus chrysomelas","Mammalia","Primates",-0.022506214399617,741.0451199,753.4194927,2.02573579739904,2.13223819301848,"Yes",NA,NA,NA,NA,0.757001030451604
"Carollia perspicillata","Mammalia","Chiroptera",0.422754790500567,17.17917295,19.33212121,0.625325119780972,0.706365503,"No",10,NA,NA,NA,0.801060914530398
"Ctenodactylus gundi","Mammalia","Rodentia",0.196775229573807,271.8098705,282.6282802,0.757289527720739,0.59958932238193,"No",56.81,NA,NA,NA,0.690901161865926
"Octodon degus","Mammalia","Rodentia",0.0588277836341817,222.9801397,232.2051972,0.31211498973306,0.503490759753593,"No",134.7678,"biparental",NA,NA,0.719774808659707
"Myocastor coypus","Mammalia","Rodentia",0.25442376091543,6200.393267,7167.644597,0.674332648870636,0.676249144421629,"No",2667.92808,"female-only",NA,NA,0.705924763418234
"Wallabia bicolor","Mammalia","Diprotodontia",0.256108748227603,15397.32417,17480.09565,0.994934976043806,0.87337440109514,NA,0.86394,"female-only",NA,NA,0.745065014110771
"Macropus robustus","Mammalia","Diprotodontia",0.200609487928953,25807.93112,54132.70155,1.1772758384668,1.54962354551677,"No",0.918965,"female-only",NA,NA,0.720872122128206
"Macropus rufus","Mammalia","Diprotodontia",0.167285998097518,31377.45972,76538.23784,1.20191649555099,1.70622861054073,"No",1.06624,"female-only",NA,NA,0.932225121870177
"Leontopithecus chrysopygus","Mammalia","Primates",0.0342240438923657,702.7610612,676.3630044,2.60424366872005,4.14154688569473,"Yes",187.926375,"biparental",NA,NA,0.57683440706469
"Leontopithecus rosalia","Mammalia","Primates",-0.00235839764921618,681.4899592,684.9233823,2.32772073921971,2.32443531827515,"Yes",187.926375,"biparental",NA,NA,0.768639655613798
"Mico argentatus","Mammalia","Primates",0.00408621775374403,395.6993597,361.11716,2.05612594113621,2.05995893223819,"Yes",153.133365,NA,NA,NA,0.637180532257509
"Artibeus jamaicensis","Mammalia","Chiroptera",0.199889648357355,37.45378454,42.18174638,0.907871321013005,1.000082136,"No",17.8,"female-only",NA,NA,0.631081362636012
"Capromys pilorides","Mammalia","Rodentia",0.122953580278054,NA,4952.267109,0.584804928131417,1.2703627652293,"No",NA,NA,NA,NA,0.587448990247855
"Brachylagus idahoensis","Mammalia","Lagomorpha",0.0983311662610298,437.8282491,403.1686653,0.864613278576318,0.794250513347023,"No",249.1171875,NA,NA,NA,0.529853928246038
"Lepus brachyurus","Mammalia","Lagomorpha",-0.0877435737373379,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.490870777791678
"Lepus timidus","Mammalia","Lagomorpha",0.0655008484973443,3496.666667,2635,0.918275154004107,0.952772073921971,"No",716.22348,NA,NA,NA,0.51814786369355
"Oryctolagus cuniculus","Mammalia","Lagomorpha",-0.0629582567403951,2571.410603,2564.312359,0.509240246406571,0.424366872005476,"No",916.361506,"female-only",NA,NA,0.867772899603917
"Saguinus bicolor","Mammalia","Primates",0.181111032374645,536.9431975,505.6264851,2.49472963723477,2.63983572895277,"Yes",NA,"biparental",NA,NA,0.636819357700481
"Saguinus geoffroyi","Mammalia","Primates",-0.072138373236751,490.0444,482.5112378,1.91759069130732,1.82340862422998,"Yes",93.700375,NA,NA,NA,0.574950203125144
"Saguinus imperator","Mammalia","Primates",0.00774857152934873,589.7945526,591.1976654,2.34332648870636,2.53305954825462,"Yes",NA,NA,NA,NA,0.758326147599173
"Saguinus labiatus","Mammalia","Primates",-0.0621472023694734,592.0780416,556.9735487,2.1223819301848,2.42381930184805,"Yes",96.5124,NA,NA,NA,0.656436647181416
"Acinonyx jubatus","Mammalia","Carnivora",0.0113820364382389,41416.89046,47167.46118,3.35249828884326,2.83586584531143,"No",990.22224,"female-only",NA,NA,0.88148038123616
"Saguinus leucopus","Mammalia","Primates",-0.228766374153698,579.0826597,548.278844,1.5,1.51,"Yes",NA,NA,NA,NA,0.553144565997313
"Saguinus midas","Mammalia","Primates",0.0126357146845583,551.2298337,539.3187949,2.03422313483915,1.88966461327858,"Yes",112,"biparental",NA,NA,0.715295696251551
"Saguinus mystax","Mammalia","Primates",0.109150380531956,712.5833404,657.9988467,1.427583847,1.478439425,"Yes",146.63754,"biparental",NA,NA,0.450499918307629
"Caracal caracal","Mammalia","Carnivora",0.00867515387407764,10818.29842,14246.13146,1.48117727583847,1.35523613963039,"No",544.5,"female-only",NA,NA,0.683479859649032
"Catopuma temminckii","Mammalia","Carnivora",-0.18422179919844,9786.313908,15528.37285,1.95318275154004,2.03367556468173,"No",NA,NA,NA,NA,0.546081594672525
"Felis chaus","Mammalia","Carnivora",0.119884798676843,6650,6650,1.79219712525667,1.55181382614648,"No",786,"female-only",NA,NA,0.678341445740278
"Eulemur mongoz","Mammalia","Primates",-0.0949690203285559,1658.411683,1593.951505,2.70225872689938,3.00616016427105,"Yes",62.12115,"female-only",NA,NA,0.609091731354646
"Oreamnos americanus","Mammalia","Artiodactyla",0.294198812075147,74153.11445,106221.6799,2.00136892539357,2.00958247775496,"No",4208.6022,"female-only",NA,NA,0.690619641775438
"Otocolobus manul","Mammalia","Carnivora",0.0204646461197256,4026.364162,4489.822542,1.93401779603012,1.84229979466119,"No",NA,NA,NA,NA,0.630358485136628
"Felis margarita","Mammalia","Carnivora",0.0394555065126485,2412.130197,3235.309643,1.22847364818617,1.12635181382615,"No",499.5,NA,NA,NA,0.654727641551768
"Felis nigripes","Mammalia","Carnivora",-0.092277045557114,1761.485005,2128.533843,1.10198494182067,1.16577686516085,"No",550.08,NA,NA,NA,0.599524702262603
"Felis silvestris","Mammalia","Carnivora",0.023627736129499,3596.927235,4264.683184,1.07323750855578,1.10609171800137,"No",752.349303,"female-only",NA,NA,0.727486375957894
"Herpailurus yagouaroundi","Mammalia","Carnivora",-0.00340348166431625,5263.301739,6619.432426,1.69199178644764,1.89459274469541,"No",NA,NA,NA,NA,0.629688772576888
"Leopardus geoffroyi","Mammalia","Carnivora",0.0745503010865571,2281.067361,3180.280375,2.14209445585216,1.69801505817933,"No",238.243547,"female-only",NA,NA,0.614298834815343
"Leontocebus fuscicollis","Mammalia","Primates",0.123447976280328,390.3361532,367.3653619,2.20369609856263,2.290212183436,"Yes",71.28,NA,NA,NA,0.575640450099892
"Leopardus pardalis","Mammalia","Carnivora",-0.00756265487590083,10009.98836,12097.95366,2.58398357289528,2.4476386036961,"No",422.304,"female-only",NA,NA,0.717660432711202
"Leopardus wiedii","Mammalia","Carnivora",0.0186307349850968,3811.233834,3731.627511,2.24503764544832,3.0280629705681,"No",NA,NA,NA,NA,0.568564489683775
"Leptailurus serval","Mammalia","Carnivora",-0.0344462050438393,10582.13174,13714.43463,1.83162217659138,1.89185489390828,"No",1492.25,NA,NA,NA,0.763592762665323
"Lynx canadensis","Mammalia","Carnivora",-0.0137603468950958,12494.17498,14523.26486,2.00766598220397,2.78603696098563,"No",650.76,"female-only",NA,NA,0.62006342336799
"Lynx lynx","Mammalia","Carnivora",-0.0226913125727772,18491.39275,23480.26023,1.99041752224504,2.00273785078713,"No",580.5,"female-only",NA,NA,0.788082976388224
"Cynomys ludovicianus","Mammalia","Rodentia",0.0150980669521953,1008.674174,1070.357143,0.815879534565366,0.995208761122519,"No",69.7725,"female-only",NA,NA,0.827701811413502
"Ailurus fulgens","Mammalia","Carnivora",0.0647745854208494,6140.700734,6313.486994,1.96851471594798,1.98193018480493,"No",204.04,"female-only",NA,NA,0.831359914257593
"Echinops telfairi","Mammalia","Afrosoricida",-0.0847297624894283,160.2789721,145.3649121,0.994661190965092,1.00260095824778,"No",42.1083,NA,NA,NA,0.764975176598782
"Lynx rufus","Mammalia","Carnivora",0.046164451170218,9780.103486,11942.04586,2.20506502395619,2.94318959616701,"No",681.835,"female-only",NA,NA,0.704734455340277
"Prionailurus bengalensis","Mammalia","Carnivora",-0.0941292618923576,4010.10185,4811.280835,1.00396988364134,1.04859685147159,"No",384.826,NA,NA,NA,0.713103459980798
"Marmota vancouverensis","Mammalia","Rodentia",0.12634443308929,4762.479777,5512.352511,2.02327173169062,2.03586584531143,"Yes",NA,NA,NA,NA,0.699359526859557
"Graphiurus murinus","Mammalia","Rodentia",0.19267290894462,22.36666667,24.2,0.508418891170431,0.469815195071869,"No",21,NA,NA,NA,0.65329186473824
"Eliomys melanurus","Mammalia","Rodentia",0.0829611228091279,NA,NA,0.644216290212183,0.675154004106776,NA,NA,NA,NA,NA,0.659627001919318
"Muscardinus avellanarius","Mammalia","Rodentia",0.0377535512018683,23.58758273,27.98413371,0.328542094455852,0.614373716632444,"No",5.16,NA,NA,NA,0.644676545533719
"Equus quagga","Mammalia","Perissodactyla",0.176941477357007,304077.9734,302691.9562,2.95030800821355,3.45352498288843,"No",19200,"female-only",NA,NA,0.888492999385292
"Prionailurus rubiginosus","Mammalia","Carnivora",0.047257944473184,1499.699357,1782.645524,1.39082819986311,1.09979466119097,"No",NA,NA,NA,NA,0.562408497788886
"Prionailurus viverrinus","Mammalia","Carnivora",0.121150377017888,8788.522714,12026.07854,1.78754277891855,1.75496235455168,"No",NA,NA,NA,NA,0.728940328973787
"Puma concolor","Mammalia","Carnivora",0.123543822972494,43008.57628,59656.82434,2.09062286105407,2.08213552361396,"No",518.88,"female-only",NA,NA,0.795953329871673
"Castor canadensis","Mammalia","Rodentia",0.048492097711864,20158.98397,18929.77241,2.03285420944559,2.00355920602327,"Yes",1539.4,"biparental",NA,NA,0.630840682816606
"Castor fiber","Mammalia","Rodentia",0.0586349590202634,13000,18197,2.74004106776181,1.97535934291581,"Yes",1662.240775,"biparental",NA,NA,0.48954269912229
"Dipodomys merriami","Mammalia","Rodentia",-0.0659729437021231,58.11890825,55.68771893,0.5492128678987,0.278713210130048,"No",10.94708,"female-only",NA,NA,0.61720507235363
"Jaculus jaculus","Mammalia","Rodentia",0.0715123991342484,66.01062703,62.20877378,0.44517453798768,0.507597535934292,"No",9.72,"female-only",NA,NA,0.609541310801581
"Equus caballus","Mammalia","Perissodactyla",0.188598031409683,266048.5711,308958.5117,2.93223819301848,3.13839835728953,"No",37900,"female-only",NA,NA,0.868777749397023
"Alouatta caraya","Mammalia","Primates",0.131269106098353,7719.049213,12512.31834,3.60711841204654,2.98918548939083,"No",187.5,"female-only",NA,NA,0.687154952028136
"Neofelis nebulosa","Mammalia","Carnivora",0.0435958798151392,14638.95087,22506.21627,2.02354551676934,1.90499657768652,"No",NA,NA,NA,NA,0.720287053222441
"Cricetomys gambianus","Mammalia","Rodentia",-0.0021962034685447,1323.874507,1469.572279,0.642847364818617,0.704175222450377,"No",288.46125,NA,NA,NA,0.604383116801055
"Mesocricetus auratus","Mammalia","Rodentia",-0.200054655288037,148.4795593,154.4652502,0.334565366187543,0.338945927446954,"No",75.928875,"female-only",NA,NA,0.632421695677326
"Phodopus roborovskii","Mammalia","Rodentia",0.059637545669608,26,24.64,0.665297741,NA,NA,30.45,NA,NA,NA,0.486398987895055
"Equus grevyi","Mammalia","Perissodactyla",0.285335617971966,401041.4613,393739.5949,3.95509924709103,4.60506502395619,"No",20000,"female-only",NA,NA,0.797639130834223
"Martes martes","Mammalia","Carnivora",-0.165870070857939,982,1200,1.39211499,1.166324435,"No",114,NA,NA,NA,0.520185390610924
"Martes pennanti","Mammalia","Carnivora",-0.0346193865102158,3730.395182,6591.879262,1.13303217,0.999315537,"No",101.5576,NA,NA,NA,0.53422326744864
