"species","Class","Order","exFemale","exFemaleSD","exFemaleLower","exFemaleUpper","exMale","exMaleSD","exMaleLower","exMaleUpper","exDiff","exDiffSD","exDiffLower","exDiffUpper","zeroOverlap"
"Euplectes orix","Aves","Passeriformes",6.98554330394447,0.369675801113864,6.23861727079443,7.69293651530384,8.00989269395323,0.358819927663441,7.2720536840333,8.7391881291905,-0.12611114401751,0.0610865933611812,-0.242769342728653,-0.00271329266119019,0.0389736334912234
"Polytelis swainsonii","Aves","Psittaciformes",7.20438529074555,0.558605497497859,6.20072210646254,8.45944601705914,7.07376186951726,0.438547407851232,6.25422232733669,7.96598275410437,0.0159466217488895,0.0917165369522531,-0.16398988781856,0.187618459164663,0.861968765667149
"Chloephaga rubidiceps","Aves","Anseriformes",7.95159098541107,0.870025459456308,6.41680918094143,9.76920668152049,8.17375785450636,0.911615466037071,6.5532906889629,10.1911192499745,-0.0239486928562244,0.135259329964952,-0.291827251122279,0.218594392635664,0.859463142969575
"Tangara arthus","Aves","Passeriformes",2.385015899398,0.323778576521809,1.83513619710797,3.05471419118907,3.09374741342386,0.591708426201747,1.93305014575389,4.2159320819192,-0.203252417541457,0.187424222400778,-0.493736338668338,0.234870585216085,0.278164805609244
"Crax globulosa","Aves","Galliformes",14.9566101863603,1.47928471907433,11.867603628973,17.6396214161017,13.0426888760046,1.71734662114039,10.2233400289624,16.9597718196603,0.122502624989274,0.138090027880939,-0.171148747464412,0.352637008130354,0.375013519808027
"Crax fasciolata","Aves","Galliformes",11.7559759643809,1.21083570070322,9.73421072133463,14.7759160887249,12.4852173911975,1.32081389995862,10.1159201788304,15.231378535944,-0.0532029112463379,0.133883853364418,-0.289658174530101,0.211850875085255,0.691086459828003
"Pauxi pauxi","Aves","Galliformes",11.3665297212402,0.785062427626767,9.8953562019085,12.960763670089,12.8243740920361,0.853874203200505,11.2856837301952,14.5578040434172,-0.110197785952986,0.0840552467166419,-0.26593987245015,0.0594586712916395,0.189852307321836
"Pipile cumanensis","Aves","Galliformes",10.5107340324955,0.910025367199426,8.82518000152692,12.4835249958987,11.4366960508997,1.16115415779595,9.44114530528223,13.8563210935786,-0.0740055774641078,0.121313137200931,-0.298055475779374,0.16671364173048,0.541836887416032
"Sterna hirundo","Aves","Charadriiformes",6.13413487495581,0.936835604982599,4.60402069795908,8.17045988895038,8.53902766598006,1.20992360906566,6.31888587751619,11.2047096220517,-0.267227934303356,0.155213562634886,-0.521489010299893,0.0926456746176124,0.0851276800117149
"Cariama cristata","Aves","Cariamiformes",14.3420550235285,0.769693545357645,12.7869369401375,16.0155657717887,13.7948822064362,1.03995036497117,12.302106109245,16.0224291174586,0.0378140726919146,0.0835278850060082,-0.128883757958288,0.18304988965724,0.650756164946328
"Eurypyga helias","Aves","Eurypygiformes",9.59372945883847,0.515856782051575,8.57243881092306,10.6586353917954,12.5319847734675,0.627172448943319,11.2522328258391,13.7331776226391,-0.232443396189588,0.0577593204307844,-0.337857480652667,-0.105996353214188,5.71342611510595e-05
"Phalacrocorax melanoleucos","Aves","Suliformes",8.42179795604638,0.660488305724154,7.19831424793578,9.68644791028661,7.75761240130733,0.766850227488912,6.36704042999561,9.41652009997437,0.0757393153148979,0.109233023163505,-0.142065301773564,0.268552410320439,0.488075005912666
"Turdus migratorius","Aves","Passeriformes",6.23736544159899,0.750012164652759,4.8893918440633,7.84243992896231,3.14710850276997,0.651394520348002,1.92919046379415,4.39710081545869,0.487949965430735,0.122835165342461,0.249009796332873,0.703957126078411,7.11531925736366e-05
"Sturnus roseus","Aves","Passeriformes",7.4454873529972,0.830375157778048,5.91680013131789,8.97668096520547,7.54028973356578,0.725317530677645,6.12114382001668,8.95890696159691,-0.0123554172678337,0.135202526671352,-0.297639145615918,0.241961211911234,0.927187065847396
"Sagittarius serpentarius","Aves","Accipitriformes",13.4622297584081,1.07322648066241,11.31258692509,15.5238390946284,13.7795697970585,1.00172750158948,11.8122034096247,15.8747600605728,-0.0215910362107973,0.102608455337852,-0.214955548319544,0.160251858213898,0.833338629080168
"Colius striatus","Aves","Coliiformes",5.78245459112034,0.192894960299166,5.42358475923094,6.1890699895517,6.70613651442121,0.1795798409609,6.35339821997535,7.04737530890968,-0.137100933364486,0.037280890027532,-0.207513067921274,-0.0608172146844344,0.000235519679329999
"Histrionicus histrionicus","Aves","Anseriformes",5.76527274778988,0.593287311446585,4.69860212074368,6.97852926097051,4.68457965798802,0.490304881434479,3.77828606578599,5.81262992628235,0.179439008759715,0.118444632942904,-0.0526765283059042,0.396962012494172,0.129782261250008
"Ptilinopus pulchellus","Aves","Columbiformes",7.24866904424836,0.538055540873723,6.26730834292366,8.49033446790427,7.70307040522981,0.521101520962726,6.78313378045186,8.7889053606023,-0.0565864388849712,0.0913165188660167,-0.222119676252959,0.133568978017766,0.535472679057758
"Francolinus erckelii","Aves","Galliformes",6.5942362438914,0.846267006732572,5.00730882735674,8.37084501976684,6.73135140897614,0.793441367749924,5.22679204837504,8.28827045607128,-0.0192331498231248,0.149082696585088,-0.305553833296136,0.288718545764823,0.897349783144067
"Larosterna inca","Aves","Charadriiformes",10.3828257035208,0.289077744585594,9.84522129552499,10.9674674971363,9.23992577584202,0.269475355655638,8.74664213103972,9.80451093330154,0.10941629328138,0.0351645556139566,0.0379576854180201,0.180705959523023,0.00186107591274489
"Aulacorhynchus haematopygus","Aves","Piciformes",7.41559685306936,0.691988983036191,6.1030109816387,8.80882339345338,7.5545618489291,0.656852138616532,6.35831611768506,8.91156450325477,-0.0176284578170298,0.114140223878574,-0.215315553971361,0.205106498052025,0.877258384390702
"Vanellus coronatus","Aves","Charadriiformes",4.6350378464427,0.375793820628991,3.89560410029983,5.38481676034782,4.69764637363264,0.361900112498923,4.06631473334194,5.40123172465105,-0.0124839364471616,0.100530018222046,-0.210746874750885,0.186440165219372,0.90117182182091
"Amaurornis flavirostra","Aves","Gruiformes",4.13283520795365,0.213748734087823,3.70878406260759,4.5545047577698,5.04165531702148,0.275673185554698,4.54707676666115,5.61555376687744,-0.177808848583689,0.062016954095021,-0.292236313705481,-0.0494925052994337,0.00414251262217724
"Trichoglossus ornatus","Aves","Psittaciformes",9.20749914089657,1.6171094368122,6.55382759863378,13.0678947230711,7.46140845074673,1.13581864995869,5.6011978096795,9.87328035467625,0.170362883578116,0.178217894922163,-0.207077973826236,0.473099770660973,0.33911029079114
"Asio flammeus","Aves","Strigiformes",8.97446092656032,1.59213174131948,6.02125573122924,11.8778668700387,9.39399044785326,1.54275852667855,6.24293188300969,12.6072206231705,-0.0390592210518882,0.201230987393639,-0.449450839011558,0.339634657279904,0.84609646724168
"Asio otus","Aves","Strigiformes",9.50364152707995,0.531046312302898,8.45691940302476,10.5486346457889,7.99695688684432,0.560847757151258,6.92406578980418,8.94596752342086,0.155773937314075,0.0779910680640886,0.0043457568043067,0.30780807507388,0.0457892945059613
"Tauraco erythrolophus","Aves","Musophagiformes",9.49723671107822,0.585491773418479,8.44032001409086,10.6976255813811,9.94128737132093,0.612946472634455,8.82999665753238,11.2941203291459,-0.0424325741910302,0.0795235553868077,-0.202358120346595,0.102648004521029,0.593628706800485
"Vanellus vanellus","Aves","Charadriiformes",5.0856434501157,0.409593941294024,4.38718993795322,5.95424537910867,5.64670854351146,0.477691773423414,4.8145909147247,6.58392956637511,-0.0945235660431879,0.1036141944259,-0.275098921485949,0.141558759022125,0.361629422267244
"Bombycilla garrulus","Aves","Passeriformes",3.60910241063327,0.509512545157468,2.62745637759831,4.61102896078467,2.44560082314318,0.344441865080103,1.86140003913034,3.26951319296153,0.309174227717891,0.135925268883307,0.0313755242451773,0.555767188970781,0.0229305496445731
"Oena capensis","Aves","Columbiformes",4.14767694770973,0.289594754312806,3.54377929368629,4.74536688675277,4.81519090072113,0.320127710746123,4.24778647299786,5.47002264527742,-0.134789906731768,0.0839900584742711,-0.290676312074829,0.0285157747537746,0.108530851842454
"Leptoptilos crumeniferus","Aves","Ciconiiformes",12.0753257101618,0.490976241896052,11.15884415687,13.0798818515778,18.0626699654861,0.777278541428814,16.6613720610669,19.5954509148564,-0.330244742308876,0.0394868879386,-0.403879622545931,-0.248372866786235,0
"Ploceus cucullatus","Aves","Passeriformes",9.66835231852138,0.414632096744123,8.90975919360644,10.5415491629017,9.9362467039415,0.324127935546191,9.30609008569756,10.5759436319034,-0.0265115660448012,0.0509013081383606,-0.126010917682141,0.0746939304248835,0.602476473895868
"Alisterus amboinensis","Aves","Psittaciformes",8.85804523661632,1.48978415055285,6.09473995202378,12.0185363387576,6.97217720393018,1.18175090038333,4.79525374142249,9.24109993372753,0.194975311960303,0.186199010530163,-0.20464428567983,0.501985393514355,0.295037786785043
"Plegadis falcinellus","Aves","Pelecaniformes",13.7074711466089,0.495587962727113,12.7436515516704,14.8057950208238,13.5126663006249,0.548624833861525,12.5760354253652,14.7420657143126,0.0138771190740285,0.0510684324368978,-0.0887985143429474,0.110148798289281,0.785825206422391
"Spizixos semitorques","Aves","Passeriformes",5.25899907196272,0.54647807343374,4.27624232233027,6.5303327769525,5.49454421725046,0.444696612442791,4.70494346397075,6.34689243312707,-0.0417441813668065,0.119102637845448,-0.248299704519413,0.20097170320338,0.725971637341011
"Pycnonotus jocosus","Aves","Passeriformes",6.13710880315231,0.301305171014649,5.60899015836839,6.77715045555478,7.28168970276937,0.332324326997241,6.687689344121,7.96706776967008,-0.155397238578229,0.0570543783262407,-0.264018456285389,-0.0316231175197172,0.00645611852590577
"Quelea quelea","Aves","Passeriformes",10.5909482908332,0.61166718762603,9.44335840137595,11.7866769958765,11.7584741096708,0.633098368199072,10.5779587319942,13.0676428914337,-0.0968722864283772,0.0708493649565703,-0.234855401674959,0.0467641990116227,0.171531514049082
"Chen rossii","Aves","Anseriformes",9.33587721253526,0.458440723685813,8.41475287505328,10.232801825191,10.0291907327585,0.49928219126593,9.13483356669893,11.0495919534304,-0.0671804905922281,0.064342525007235,-0.186486501281091,0.0610746287464849,0.296435816896426
"Nymphicus hollandicus","Aves","Psittaciformes",7.76902450397105,0.260728396539104,7.299778306461,8.33596258388627,8.50523753993201,0.239232238012213,8.04891339081743,8.96914740326182,-0.0858962925124251,0.0388458146414518,-0.154068900686202,-0.00297319838485613,0.0270212292308518
"Laterallus leucopyrrhus","Aves","Gruiformes",2.83888076468778,0.402499117933526,2.12246614073874,3.72865450786374,2.8923673680561,0.383964332786905,2.16469646963159,3.70394242010213,-0.0166667267639527,0.162241710175745,-0.317438130182965,0.282093620420756,0.91817904433091
